dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,cpitch.order.ltm.cpitch,cpitch.weight.ltm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.54,cpitch.55,cpitch.56,cpitch.57,cpitch.58,cpitch.59,cpitch.60,cpitch.61,cpitch.62,cpitch.63,cpitch.64,cpitch.65,cpitch.66,cpitch.67,cpitch.68,cpitch.69,cpitch.70,cpitch.71,cpitch.72,cpitch.73,cpitch.74,cpitch.75,cpitch.76,cpitch.77,cpitch.79,cpitch.81,probability,information.content,entropy,information.gain,
3,20,18,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,96,4,NA,0,-1,24,600,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,19,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,24,0,38,65,96,4,NA,0,-1,24,648,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,20,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,38,65,96,4,NA,0,-1,48,672,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,21,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,0,0,35,60,96,4,NA,0,-1,36,720,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,22,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,0,38,65,96,4,NA,0,-1,12,756,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,23,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,40,69,96,4,NA,0,-1,48,768,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,24,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,72,24,0,40,69,96,4,NA,0,-1,12,840,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,25,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,-1,41,70,96,4,NA,0,-1,12,852,0,1.0,0.049902786,4.324736,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.049902786,4.324736,3.7896235,0.0,
3,20,26,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,42,72,96,4,NA,0,-1,24,864,0,1.0,0.08619572,3.5362399,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.08619572,3.5362399,3.7896235,0.0,
3,20,27,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,42,72,96,4,NA,0,-1,24,888,0,1.0,0.08619572,3.5362399,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.08619572,3.5362399,3.7896235,0.0,
3,20,28,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,96,4,NA,0,-1,24,912,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,29,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,38,65,96,4,NA,0,-1,24,936,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,30,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,35,60,96,4,NA,0,-1,24,960,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,31,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,35,60,96,4,NA,0,-1,24,984,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,32,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,24,0,38,65,96,4,NA,0,-1,24,1032,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,33,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,96,4,NA,0,-1,48,1056,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,34,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,0,0,38,65,96,4,NA,0,-1,36,1104,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,35,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,0,40,69,96,4,NA,0,-1,12,1140,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,36,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,42,72,96,4,NA,0,-1,48,1152,0,1.0,0.08619572,3.5362399,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.08619572,3.5362399,3.7896235,0.0,
3,20,37,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,72,24,0,40,69,96,4,NA,0,-1,24,1224,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,38,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,42,72,96,4,NA,0,-1,48,1248,0,1.0,0.08619572,3.5362399,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.08619572,3.5362399,3.7896235,0.0,
3,20,39,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,0,0,42,72,96,4,NA,0,-1,36,1296,0,1.0,0.08619572,3.5362399,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.08619572,3.5362399,3.7896235,0.0,
3,20,40,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,0,40,69,96,4,NA,0,-1,12,1332,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,41,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,38,65,96,4,NA,0,-1,48,1344,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,42,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,0,0,35,60,96,4,NA,0,-1,36,1392,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,43,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,0,40,69,96,4,NA,0,-1,12,1428,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,44,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,39,67,96,4,NA,0,-1,48,1440,0,1.0,0.14906026,2.7460325,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.14906026,2.7460325,3.7896235,0.0,
3,20,45,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,0,0,38,65,96,4,NA,0,-1,36,1488,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,46,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,0,37,64,96,4,NA,0,-1,12,1524,0,1.0,0.06584575,3.9247658,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.06584575,3.9247658,3.7896235,0.0,
3,20,47,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,38,65,96,4,NA,0,-1,72,1536,0,1.0,0.13933896,2.8433294,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.13933896,2.8433294,3.7896235,0.0,
3,20,48,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,96,24,0,35,60,72,3,NA,0,-1,24,1632,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,49,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,40,69,72,3,NA,0,-1,36,1656,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,50,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,0,40,69,72,3,NA,0,-1,12,1692,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,51,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,40,69,72,3,NA,0,-1,24,1704,0,1.0,0.11678548,3.0980673,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.11678548,3.0980673,3.7896235,0.0,
3,20,52,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,39,67,72,3,NA,0,-1,36,1728,0,1.0,0.14906026,2.7460325,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.14906026,2.7460325,3.7896235,0.0,
3,20,53,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,48,12,0,35,60,72,3,NA,0,-1,24,1776,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,54,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,39,67,72,3,NA,0,-1,36,1800,0,1.0,0.14906026,2.7460325,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.14906026,2.7460325,3.7896235,0.0,
3,20,55,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,1,38,66,72,3,NA,0,-1,12,1836,0,1.0,0.017368762,5.847361,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.017368762,5.847361,3.7896235,0.0,
3,20,56,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,-1,12,0,0,39,67,72,3,NA,0,-1,36,1848,0,1.0,0.14906026,2.7460325,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.14906026,2.7460325,3.7896235,0.0,
3,20,57,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,1,48,12,0,35,60,72,3,NA,0,-1,24,1896,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,58,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,35,60,72,3,NA,0,-1,24,1920,0,1.0,0.09863901,3.341698,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.09863901,3.341698,3.7896235,0.0,
3,20,59,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,24,0,0,39,67,72,3,NA,0,-1,36,1944,0,1.0,0.14906026,2.7460325,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.14906026,2.7460325,3.7896235,0.0,
3,20,60,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,36,0,1,38,66,72,3,NA,0,-1,12,1980,0,1.0,0.017368762,5.847361,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.017368762,5.847361,3.7896235,0.0,
3,20,61,"nova020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,12,0,0,39,67,72,3,NA,0,-1,24,1992,0,1.0,0.14906026,2.7460325,3.7896235,2.5923524e-4,0.0032404405,0.0012961762,0.012832145,0.026571613,0.00933247,0.09863901,0.0042773816,0.08412184,0.03227479,0.06584575,0.13933896,0.017368762,0.14906026,0.013609851,0.11678548,0.049902786,0.020349966,0.08619572,0.002073882,0.038366817,0.0055735577,0.008425145,0.012184057,0.0018146468,1.2961762e-4,0.14906026,2.7460325,3.7896235,0.0,
